Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-03-12,6457399808.0,71924800.0,37635000.0,128828400.0,7182000.0,2884300.0,0.0
2018-03-13,5991139840.0,91968900.0,55638900.0,126774000.0,9620200.0,4798300.0,0.0
2018-03-14,6438230016.0,105895100.0,40536400.0,117473600.0,8898100.0,3777000.0,0.0
2018-03-15,6834429952.0,83433000.0,28810400.0,90975200.0,6996900.0,6130100.0,0.0
2018-03-16,5289379840.0,100343700.0,31176700.0,157618800.0,17715400.0,7402200.0,0.0
2018-03-17,4426149888.0,,,,,,
2018-03-18,6639190016.0,,,,,,
2018-03-19,6729110016.0,109208400.0,71395100.0,133787200.0,8368200.0,4335400.0,0.0
2018-03-20,6361789952.0,59757300.0,34075700.0,78597600.0,8465500.0,3399400.0,0.0
2018-03-21,6043129856.0,78709600.0,43863500.0,148219600.0,9822800.0,12532000.0,0.0
2018-03-22,5530390016.0,148785900.0,66607300.0,165963200.0,10481600.0,5298700.0,0.0
2018-03-23,5954120192.0,183534800.0,80110400.0,164115200.0,11728300.0,12025900.0,0.0
2018-03-24,5664600064.0,,,,,,
2018-03-25,4569880064.0,,,,,,
2018-03-26,5921039872.0,141956100.0,57481500.0,150164800.0,12937000.0,6169800.0,0.0
2018-03-27,5378250240.0,129941400.0,78889100.0,163690400.0,11288200.0,6180700.0,0.0
2018-03-28,4935289856.0,146452300.0,89369700.0,166674000.0,12857800.0,10254900.0,0.0
2018-03-29,6361229824.0,111601600.0,68692600.0,153594000.0,10036400.0,7102000.0,0.0
2018-03-30,6289509888.0,,,,,,0.0
2018-03-31,4553269760.0,,,,,,
2018-04-01,4532100096.0,,,,,,
2018-04-02,4333440000.0,186286300.0,85549400.0,150347200.0,12017200.0,11421100.0,0.0
2018-04-03,5499700224.0,119956900.0,64090000.0,121112000.0,11933100.0,6083700.0,0.0
2018-04-04,4936000000.0,123715300.0,65768700.0,138422000.0,9030800.0,7488300.0,0.0
2018-04-05,5639320064.0,82652600.0,43054900.0,107732800.0,7864700.0,5333000.0,0.0
2018-04-06,3766810112.0,179521200.0,59870900.0,140021200.0,8300800.0,6121200.0,0.0
2018-04-07,3976610048.0,,,,,,
2018-04-08,3652499968.0,,,,,,
2018-04-09,4894060032.0,105442900.0,41810400.0,116070800.0,9031200.0,4189900.0,0.0
2018-04-10,4272750080.0,103529000.0,48296800.0,113634400.0,6779000.0,5268800.0,0.0
2018-04-11,4641889792.0,91140200.0,41622100.0,89726400.0,7143500.0,12348600.0,0.0
2018-04-12,8906250240.0,68890500.0,30467900.0,91557200.0,8282300.0,8141300.0,0.0
2018-04-13,7764460032.0,85079200.0,44604900.0,100497200.0,6198500.0,6821300.0,0.0
2018-04-14,5191430144.0,,,,,,
2018-04-15,5244480000.0,,,,,,
2018-04-16,5631309824.0,63405300.0,28180800.0,86313600.0,5962200.0,4600000.0,0.0
2018-04-17,6900879872.0,64682000.0,35536100.0,106421600.0,6492400.0,4184100.0,0.0
2018-04-18,6529909760.0,57303900.0,29573900.0,83018000.0,7349400.0,6755600.0,0.0
2018-04-19,7063209984.0,77655900.0,34705700.0,139235200.0,16955600.0,8736100.0,0.0
2018-04-20,8438110208.0,99953100.0,49197100.0,261964400.0,14085000.0,10403100.0,0.0
2018-04-21,7548550144.0,,,,,,
2018-04-22,6629899776.0,,,,,,
2018-04-23,6925190144.0,65558000.0,33040600.0,146062000.0,13653400.0,6921500.0,0.0
2018-04-24,10678800384.0,112885500.0,70256800.0,134768000.0,16551700.0,4733100.0,0.0
2018-04-25,11083100160.0,103840900.0,52089300.0,113528400.0,14208800.0,5985700.0,0.0
2018-04-26,8970559488.0,67731900.0,43005500.0,111852000.0,11204300.0,7517100.0,0.0
2018-04-27,7566289920.0,57053600.0,51043400.0,142623200.0,8144800.0,5654000.0,0.0
2018-04-28,7805479936.0,,,,,,
2018-04-29,8853000192.0,,,,,,
2018-04-30,8673920000.0,82182300.0,35615300.0,169709600.0,13076500.0,9830600.0,0.0
2018-05-01,7713019904.0,74203400.0,36513500.0,214277600.0,8103800.0,7551600.0,0.0
2018-05-02,7558159872.0,86368900.0,38646800.0,266157600.0,10830900.0,7614000.0,0.0
2018-05-03,10207299584.0,136311500.0,60337100.0,136272800.0,9386500.0,4857400.0,0.0
2018-05-04,8217829888.0,91222100.0,41543200.0,224805200.0,8107400.0,5883600.0,0.0
2018-05-05,7651939840.0,,,,,,
2018-05-06,7222280192.0,,,,,,
2018-05-07,7394019840.0,55304900.0,32500200.0,169805600.0,6633600.0,3397500.0,0.0
2018-05-08,7415869952.0,67499200.0,26040200.0,113611200.0,8084100.0,5551100.0,0.0
2018-05-09,7226890240.0,59666100.0,29122700.0,92844800.0,7528400.0,4405600.0,0.0
2018-05-10,6906699776.0,72063900.0,27067600.0,111957200.0,7618500.0,5218400.0,0.0
2018-05-11,8488520192.0,59871500.0,24688800.0,104848800.0,7586200.0,4299200.0,0.0
2018-05-12,6821380096.0,,,,,,
2018-05-13,5866379776.0,,,,,,
2018-05-14,7364149760.0,54790600.0,21821700.0,83115200.0,8646900.0,3753200.0,0.0
2018-05-15,6705710080.0,87036100.0,49361600.0,94780800.0,11502800.0,10911900.0,0.0
