Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-01-01,13154.7001953125,,,,,,1.199903964996338
2018-01-02,13163.599609375,235.35631103559285,148.02317181231658,39.565798181369,72.20096588320658,124.38999938964844,1.200855016708374
2018-01-03,14844.5,236.72936705656858,150.33590163084668,40.19695500765061,72.17705018109739,124.0999984741211,1.200494647026062
2018-01-04,14522.2001953125,238.12008678620776,151.72920690785642,40.22499451516484,72.24884333143537,124.73999786376953,1.200494647026062
2018-01-05,15202.7998046875,239.36112333545296,152.3832482281881,40.4517547079046,72.2169296711754,124.83000183105469,1.202154278755188
2018-01-06,16764.599609375,,,,,,
2018-01-07,16087.7001953125,,,,,,
2018-01-08,14208.2001953125,240.26765851734245,153.41633556858056,40.65745298829791,72.50398043652213,124.9000015258789,1.195971965789795
2018-01-09,14424.0,241.23585142785015,153.61538954483012,40.53589336412295,72.56776001050297,124.2300033569336,1.1917957067489624
2018-01-10,13691.2001953125,240.2149046152303,152.7149640997603,40.44006195266457,71.77039156059355,124.72000122070312,1.1924494504928589
2018-01-11,13105.900390625,241.65833076818808,153.74809620312902,40.78835936614299,71.6986083111499,125.25,1.1931180953979492
2018-01-12,13158.099609375,242.99617857933265,154.4400495885555,41.0595181171993,71.24413878939697,125.80999755859375,1.2041373252868652
2018-01-13,13952.400390625,,,,,,
2018-01-14,13268.0,,,,,,
2018-01-15,13641.7001953125,,,,,,1.2188136577606201
2018-01-16,10194.900390625,243.08412638410593,154.99924037270677,41.174049020608194,71.47538807461648,126.4000015258789,1.2196757793426514
2018-01-17,9402.2900390625,243.77958610038664,155.444696022066,40.923939337469655,72.10525855439775,125.9000015258789,1.2199138402938843
2018-01-18,10942.5,245.1965356479317,156.52523493981045,41.6672874824555,72.04436887158059,125.80000305175781,1.2175078392028809
2018-01-19,11172.099609375,245.6895262290551,156.9043280755723,41.47092730566695,72.50232605241195,126.41000366210938,1.222030758857727
2018-01-20,11656.2001953125,,,,,,
2018-01-21,11288.2001953125,,,,,,
2018-01-22,10240.2001953125,246.54330445153633,157.42569128125635,41.28158614164321,72.92813404683426,126.27999877929688,1.2214635610580444
2018-01-23,10129.7001953125,248.53239877650185,159.76684299985,41.33301417846406,71.18468295996449,126.33999633789062,1.2223594188690186
2018-01-24,10639.7998046875,248.06592711458097,158.70526453308307,40.48680890350173,70.46158485443128,128.22999572753906,1.2295132875442505
2018-01-25,11057.400390625,248.5588387473728,159.05597175861098,39.86266166193731,70.71067694541158,127.36000061035156,1.2386507987976074
2018-01-26,10470.2998046875,249.9319453091672,160.14599495073713,39.752818536712894,70.08399062137711,127.97000122070312,1.2387429475784302
2018-01-27,10989.2001953125,,,,,,
2018-01-28,11475.2998046875,,,,,,
2018-01-29,11179.2001953125,250.4071436358713,160.8852503366648,39.05386546199367,69.65012187195666,126.91999816894531,1.2338062524795532
2018-01-30,10036.2001953125,247.52021688316722,159.06549788125326,38.49987162895176,69.60190859035255,126.73999786376953,1.2336845397949219
