Date,BTC-USD,SPY,QQQ,AAPL,PG,GLD,EURUSD=X
2018-01-01,,,,,,,
2018-01-02,0.0970110560814097,,,,,,0.0005525059930118204
2018-01-03,0.014610795304552893,0.006325154792491183,0.009716749455228824,-0.0001739332920351888,-0.0012133237407399022,-0.002636850395774437,0.004318758861985739
2018-01-04,0.026195657872015055,0.004215007156090023,0.0017495890598373531,0.004644713085687924,0.007069076281368547,0.00512737855482448,-0.004395843731925475
2018-01-05,0.11733292616101543,0.006664068024594405,0.010043269680735545,0.011385693893824822,0.0006577558311293696,-0.0010361649479244672,0.0048636858782689085
2018-01-06,0.005593964256002781,,,,,,
2018-01-07,-0.05987336056512804,,,,,,
2018-01-08,-0.07935014996092593,0.00182854408098021,0.0038905260009844955,-0.0037143975895581605,0.005260894916334857,-0.00015961279955856167,-0.0026000394900196344
2018-01-09,-0.03788368129071751,0.0022635498600889203,6.150247881731019e-05,-0.00011493989289435014,-0.0073049673652898495,-0.0046284750854691525,-0.0055662873149811
2018-01-10,0.025891678470515656,-0.0015297892773049604,-0.002337445625397727,-0.00022925094103809496,-0.006370259427969205,0.002405158456580736,-0.0034356260046385367
2018-01-11,-0.10468634305373903,0.0072959412575634985,0.006844135676857599,0.0056801540949542595,-0.003537326269539065,0.003279242310744168,0.002247715809897244
2018-01-12,0.042876949757709726,0.006518993640167059,0.007349217267545116,0.010326387161964101,-0.0059896719473030435,0.012117319941670202,0.007189162495073287
2018-01-13,0.02715195317395036,,,,,,
2018-01-14,-0.04096044534981502,,,,,,
2018-01-15,0.0034707961579654167,,,,,,0.012472721027119826
2018-01-16,-0.16854801354629112,-0.0034185976226885906,-0.0028575021788246335,-0.005082407468585459,0.006807481032344409,0.0016540570729914883,0.006244646858903913
2018-01-17,-0.02627391241677912,0.009532163548689576,0.010791121884075272,0.016516505112630808,0.010861658330186152,-0.008099385028916384,0.00023310480835259106
2018-01-18,0.02558861620270214,-0.0016812349723659414,0.00018109586399384092,0.0008933097984531457,-0.0036455088594038454,-0.002219746160232239,-0.007115374172313782
2018-01-19,0.01154694119247024,0.004549947632221274,0.003135643523407783,-0.004462835648063823,0.009869105154028723,0.004449368789751107,0.004319485371886866
2018-01-20,0.11129105236439107,,,,,,
2018-01-21,-0.10071171594108497,,,,,,
2018-01-22,-0.05764598936801968,0.008131122770562715,0.01070130043079276,-0.008181097190238518,0.009003870628963462,0.0018193589642852004,0.0015442078323903985
2018-01-23,-0.005763214020962026,0.0021221266598816513,0.008267909254948691,0.00022597711592164949,-0.030906348825466945,0.004974316982453653,6.128010640571446e-05
